covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
bt__albumin,-3.122924940395102e-08,0.999999968770751,3.8615335749439334e-05,-7.571589656922707e-05,7.565343807041916e-05,0.9999242869698068,1.0000756562998638,0.0,-0.0008087266055793506,0.9993547295978363,0.0009312288887757781
bt__alkaline_phosphatase,1.7121090887990356e-08,1.000000017121091,1.7804735777857117e-05,-3.4879519787963704e-05,3.491376196973969e-05,0.9999651210884954,1.0000349143714622,0.0,0.0009616031993736758,0.9992327517718443,0.0011073300667486954
bt__alt_gpt,-8.854260534381315e-09,0.9999999911457395,1.2757991004181221e-05,-2.5014057143815573e-05,2.499634862274681e-05,0.999974986255705,1.000024996661034,0.0,-0.0006940168347414164,0.9994462547270753,0.0007991068304042544
bt__ast_got,0.0019193108277100756,1.0019211538836805,0.020963615017605613,-0.03916861959255994,0.04300724124798009,0.9615885528053985,1.0439454542911548,0.0,0.09155438249072045,0.9270520966556293,0.10927768001190889
bt__basophils_%,4.778755299961664e-09,1.0000000047787554,1.1556408467535043e-05,-2.2645365631702443e-05,2.2654923142302364e-05,0.9999773548907728,1.000022655179767,0.0,0.00041351561026822743,0.999670062288319,0.0004760780428139269
bt__basophils_abs,1.7275876584453113e-08,1.0000000172758767,1.7938279774143875e-05,-3.514110642534084e-05,3.517565817850974e-05,0.9999648595110161,1.0000351762768491,0.0,0.0009630732044526619,0.9992315788780307,0.0011090234951101217
bt__bilirubin_total,0.04767556956759138,1.0488303276444064,0.021318590843292518,0.005891899313592665,0.0894592398215901,1.0059092906916594,1.0935827577755906,0.0,2.236337754124662,0.025329655160357366,5.303028753538713
bt__calcium,-8.476482137966132e-09,0.9999999915235179,1.261423311445318e-05,-2.4731919079058716e-05,2.4714966114782783e-05,0.9999752683867524,1.0000247152715322,0.0,-0.0006719776034782422,0.9994638394853302,0.0007737235541840878
bt__creatinine,1.1691781145136686e-08,1.0000000116917813,1.4063972382698635e-05,-2.7553187568510157e-05,2.7576571130800434e-05,0.9999724471920172,1.000027576951368,0.0,0.0008313285057015474,0.9993366958967478,0.0009572630537280708
bt__eosinophils_%,-1.223792664521703e-08,0.9999999877620734,1.4363183451508543e-05,-2.8163560194943664e-05,2.8139084341653232e-05,0.9999718368363943,1.0000281394802495,0.0,-0.0008520344174766981,0.9993201749752773,0.0009811137224690185
bt__eosinophils_abs,-5.721171413978688e-09,0.9999999942788286,1.1767370366859788e-05,-2.3069343283203047e-05,2.305790094037509e-05,0.9999769309228119,1.0000230581667757,0.0,-0.00048618945742466893,0.9996120769535787,0.0005597632348692481
bt__glucose,0.007092779193067938,1.0071179925270284,0.022060580910549913,-0.03614516486964173,0.0503307232557776,0.9645002717640316,1.0516188336749586,0.0,0.3215137090826106,0.7478211249595816,0.4192348688852393
