covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
bt__albumin,-0.6521153598051729,0.520942629296657,0.07390385437506758,-0.7969642526989982,-0.5072664669113476,0.4506950858583424,0.602139298904652,0.0,-8.823834227855542,1.1060592163503659e-18,59.64927708112679
bt__alkaline_phosphatase,0.08731884995682569,1.0912445675365678,0.0664948706982341,-0.0430087017683609,0.21764640168201227,0.9579030545802708,1.2431474150584645,0.0,1.3131667005278442,0.18912678205703848,2.4025744185114997
bt__alt_gpt,-0.18356821503558055,0.8322950987616194,0.08432901717303211,-0.3488500515463832,-0.01828637852477788,0.7054989108096462,0.9818798028017344,0.0,-2.1768096106103383,0.029494775690389913,5.083396752352325
bt__ast_got,0.32154878922645513,1.3792622975251323,0.07964286606542956,0.16545164011266597,0.47764593834024427,1.1799259002561049,1.6122745377157965,0.0,4.0373834482838795,5.405068314805475e-05,14.175327622099783
bt__basophils_%,-0.025796018163910528,0.9745338565410269,0.07728465289642249,-0.17727115439857777,0.1256791180707567,0.8375526476453544,1.1339182560221168,0.0,-0.33377931060235927,0.7385460967108893,0.4372401245801221
bt__basophils_abs,0.1145083835194422,1.1213220416496947,0.06884533089708551,-0.02042598554258801,0.24944275258147242,0.9797812117656661,1.2833100961627368,0.0,1.6632701452276668,0.09625837199738427,3.37694416633857
bt__bilirubin_total,-1.0739465155772349e-07,0.9999998926053542,0.00014702386728841394,-0.0002882688794046457,0.0002880540901015302,0.9997117726660766,1.0002880955816646,0.0,-0.000730457262065141,0.9994171794801009,0.000841077396184451
bt__calcium,-0.04781775827283654,0.9533075036538032,0.07175503300341636,-0.18845503866901556,0.09281952212334246,0.8282377412727236,1.0972636855767193,0.0,-0.6664028468993927,0.505153643312278,0.9852058422069369
bt__creatinine,0.01167136647536014,1.0117397426285113,0.07700767022140165,-0.1392608936919247,0.16260362664264497,0.8700010210687763,1.1765702361550288,0.0,0.15156109049662542,0.87953312408136,0.18519018285467384
bt__eosinophils_%,0.000756638424623192,1.0007569247476857,0.11036026923198555,-0.21554551459421234,0.21705879144345874,0.8061015800368442,1.2424171434878832,0.0,0.0068560762844161,0.9945296854410802,0.007913660581022372
bt__eosinophils_abs,0.16043838989355594,1.1740254390801148,0.11459912263843827,-0.06417176313767184,0.38504854292478374,0.9378438986848476,1.4696856625501502,0.0,1.3999966683841127,0.16151431613867134,2.6302660481917366
bt__glucose,6.679670321597874e-08,1.0000000667967055,9.379376291261436e-05,-0.00018376560057999683,0.00018389919398642876,0.9998162512832838,1.0001839161044799,0.0,0.0007121657255420256,0.9994317740108892,0.0008200098141082411
bt__hba1c,0.08360626580525263,1.0872007414167884,0.06861108836703102,-0.05086899633422323,0.2180815279447285,0.9504031686764548,1.2436884588498291,0.0,1.2185532658803746,0.22301379609691524,2.1647951338675546
bt__hct,-2.4181101617314693e-08,0.9999999758188987,6.798963440282224e-05,-0.00013328141585319434,0.0001332330536499597,0.9998667274657201,1.0001332419295674,0.0,-0.0003556586504649735,0.9997162254598606,0.00040945822144702296
bt__hdl_cholesterol,-0.12488187277436416,0.8826011556527715,0.07460895273102093,-0.2711127330514165,0.021348987502688183,0.7625305291661307,1.021578507566734,0.0,-1.6738188676174883,0.09416620308271015,3.408646830508177
bt__hemoglobin,-1.5833896323670494e-08,0.9999999841661038,6.596416498055627e-05,-0.00012930322152847223,0.00012927155373582488,0.9998707051377729,1.0001292799096633,0.0,-0.00024003784976794182,0.999808477507501,0.00027633501317698923
