covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
bt__albumin,-0.032041996587038137,0.9684659089622983,0.0045468156236869945,-0.04095359145380867,-0.023130401720267604,0.9598736752559454,0.9771350553728619,0.0,-7.0471290764711965,1.8264688077670928e-12,38.99408002292487
bt__alkaline_phosphatase,0.0014265343343830511,1.0014275523184921,0.00044218370088953106,0.0005598702060889384,0.0022931984626771637,1.0005600269626658,1.002295829853321,0.0,3.2261124313567504,0.0012548405315456488,9.638280250339621
bt__alt_gpt,-0.008659788856162549,0.9913775991135414,0.0012048826379712455,-0.011021315432183803,-0.0062982622801412945,0.9890391967527578,0.9937215301991913,0.0,-7.1872467767845905,6.61108578384852e-13,40.4601779986663
bt__ast_got,0.00812548055226083,1.0081585818633096,0.0016623932333875158,0.0048672496866782105,0.011383711417843449,1.0048791139874627,1.0114487524290614,0.0,4.887820997504459,1.019581685452866e-06,19.90359120546856
bt__basophils_%,-0.04451451405817572,0.9564617178518614,0.04076555985381035,-0.12441354318125591,0.035384515064904476,0.8830146006995937,1.0360179967481196,0.0,-1.0919637610230184,0.2748490300257183,1.8632887069417599
bt__basophils_abs,0.8845169467597381,2.4218142436687398,0.39045464491059173,0.11923990513860283,1.6497939883808734,1.126640172636125,5.205907239321466,0.0,2.2653513238708665,0.02349112884829929,5.411740147147795
bt__bilirubin_total,0.01808094236562776,1.0182453922451196,0.002664099597419508,0.012859403103457867,0.023302481627797654,1.0129424407841265,1.0235761056924462,0.0,6.786886790246606,1.1457904630178572e-11,36.34486580909442
bt__calcium,9.58963676543762e-07,1.0000009589641363,0.0007032633536554428,-0.001377411881134979,0.0013793298084880667,0.998623536315208,1.0013802815213733,0.0,0.0013635911377426857,0.9989120120211115,0.001570489353460424
bt__creatinine,-0.0013155597149480949,0.9986853052543858,0.0008183097744282095,-0.0029194174010244815,0.0002882979711282916,0.9970848399539498,1.0002883395329825,0.0,-1.6076548955648693,0.10791078217458291,3.2120890723909308
bt__eosinophils_%,-0.002901909144521487,0.9971022973239065,0.006578578063048681,-0.01579568521758217,0.009991866928539195,0.984328412356919,1.010041952307386,0.0,-0.44111495169773335,0.6591297797296356,0.6013655414317107
bt__eosinophils_abs,-3.48280414983522e-07,0.9999996517196457,0.0004213737006364394,-0.0008262255576947672,0.0008255289968648002,0.9991741156726571,1.0008258698397126,0.0,-0.000826535719855041,0.9993405199852641,0.0009517424088790269
bt__glucose,0.03513378352116544,1.0357582669190446,0.010319999849461527,0.014906955495762066,0.05536061154656881,1.015018618317799,1.0569216841254574,0.0,3.4044364373705527,0.0006630072859699871,10.558687654950633
bt__hba1c,0.0051426510680322385,1.005155897195038,0.0017067724060367293,0.0017974386223934755,0.008487863513671002,1.0017990549834856,1.008523987560177,0.0,3.0130854294591694,0.0025860610735976355,8.595027937767593
bt__hct,-0.007670463846407387,0.9923588790888292,0.006856408962213744,-0.021108778475623972,0.0057678507828092,0.9791124524164115,1.0057845168612127,0.0,-1.1187290444137694,0.263255750444928,1.9254630496847225
bt__hdl_cholesterol,-0.03956885502649101,0.9612037680010963,0.035219719666360345,-0.10859823711815433,0.02946052706517232,0.89709076287686,1.029898781542049,0.0,-1.123485802877775,0.261231226866097,1.936600731876962
bt__hemoglobin,-0.0033982072515623065,0.9966075601199424,0.018200074042029637,-0.03906969688990272,0.03227328238677811,0.9616836804489505,1.032799712712759,0.0,-0.1867139245540863,0.8518849378829081,0.23126951274118338
bt__ldl_cholesterol,-0.10118354868879774,0.903767132388792,0.012453498438367284,-0.12559195710952342,-0.07677514026807206,0.8819746568577637,0.9260980723599014,0.0,-8.124909573768205,4.476960568099877e-16,50.988329906781736
bt__lymphocytes_%,-0.007926935564798373,0.992104399736622,0.0032632887638795755,-0.014322864013156574,-0.0015310071164401718,0.9857792202428078,0.9984701642770749,0.0,-2.4291247690181117,0.015135322748083234,6.0459367500176535
bt__lymphocytes_abs,-0.05227553054812546,0.9490673337716868,0.027411626401145073,-0.1060013310520371,0.0014502699557861765,0.8994234508957107,1.001451322105831,0.0,-1.9070568737191655,0.05651322305047811,4.145267718753745
bt__mch,-1.6139821777842846e-08,0.9999999838601783,2.932066253466192e-05,-5.7483582392568096e-05,5.745130274901241e-05,0.9999425180697569,1.0000574529531068,0.0,-0.0005504589727044156,0.9995607973065038,0.0006337747358276466
bt__mchc,-2.5633316791244223e-07,0.999999743666865,0.00021195364046475675,-0.0004156778348709871,0.0004151651685351622,0.9995844085471908,1.0004152513615214,0.0,-0.001209383180918116,0.9990350520670741,0.0013927976943008112
bt__mcv,0.008719900434996354,1.0087580295134702,0.0029469305341129396,0.0029440227231936076,0.014495778146799101,1.0029483606139962,1.0146013514443932,0.0,2.9589772592387034,0.0030866187791836913,8.339756974479847
