covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
bt__albumin,-0.0015624267159046407,0.9984387932372715,0.013645425317044609,-0.02830696889104312,0.02518211545923384,0.9720899196319686,1.025501863262316,0.0,-0.11450187001155626,0.9088399640947875,0.13790181953673297
bt__alkaline_phosphatase,0.0036497802608690664,1.0036564488193016,0.013583029583325568,-0.022972468523391142,0.030272029045129278,0.977289389622867,1.0307348856466103,0.0,0.2687014880207219,0.7881594066109218,0.34344064811299635
bt__alt_gpt,0.005107824333260974,1.005120891506773,0.014062328650420938,-0.022453833360329807,0.03266948202685176,0.9777963777243763,1.0332089886593416,0.0,0.36322748957428735,0.7164349542143775,0.48109236805825967
bt__ast_got,0.009542047112248922,1.009587717591501,0.013867956002464541,-0.017638647191767644,0.036722741416265484,0.982516003136461,1.0374053514220987,0.0,0.6880644206365494,0.49141221462841145,1.0249943768600032
bt__basophils_%,1.598749936322403e-08,1.0000000159874995,2.1508496435629134e-05,-4.2139890876078004e-05,4.217186587480445e-05,0.9999578609969968,1.0000421727551205,0.0,0.0007433108776836909,0.9994069237814329,0.0008558819461046975
bt__basophils_abs,1.342580893736065e-08,1.0000000134258091,1.9208277231330672e-05,-3.76341057695315e-05,3.766095738740622e-05,0.9999623666023846,1.0000376616665703,0.0,0.0006989595566364368,0.9994423110065435,0.0008047995800166464
bt__bilirubin_total,3.1325450644716026e-08,1.0000000313254511,4.9497495291837096e-05,-9.698198264629688e-05,9.704463354758632e-05,0.9999030227199542,1.0000970493425303,0.0,0.0006328694100584535,0.9994950433024178,0.0007286825155111154
bt__calcium,4.8176174639356294e-09,1.0000000048176174,1.4739524153406463e-05,-2.8884118872470962e-05,2.8893754107398833e-05,0.9999711162982695,1.0000288941715358,0.0,0.00032685027099889287,0.9997392112197191,0.00037628774797507456
bt__creatinine,0.007297645926686438,1.007324338636531,0.014065480905596672,-0.020270190073518865,0.03486548192689174,0.9799338691304925,1.0354804086013298,0.0,0.5188337302980303,0.6038766939648297,0.7276741002480495
bt__eosinophils_%,9.414500018496345e-09,1.0000000094145,1.654883729790684e-05,-3.242571058989205e-05,3.244453958992904e-05,0.9999675748151178,1.0000324450659197,0.0,0.0005688919317423665,0.9995460899353812,0.0006550024665897537
bt__eosinophils_abs,0.00048135338453445355,1.0004814692536654,0.013528397558557519,-0.02603381859877788,0.026996525367846788,0.9743021395184447,1.0273642330444905,0.0,0.03558096089732141,0.9716164897110975,0.041541120122978115
bt__glucose,0.005347433945557351,1.005361756989588,0.01302198411427663,-0.02017518592567756,0.03087005381679226,0.9800269713351477,1.0313514749907189,0.0,0.41064663407895735,0.6813316634066395,0.5535708404503854
bt__hba1c,2.0556184930843275e-09,1.0000000020556186,1.4228205790584594e-05,-2.7884715295676964e-05,2.7888826532663134e-05,0.9999721156734794,1.0000278892154297,0.0,0.00014447489186898162,0.9998847257147551,0.0001663152257834589
bt__hct,0.0037029386384135835,1.0037098029858307,0.014753162018033124,-0.025212727575015602,0.03261860485184277,0.9751024587821534,1.0331564232420059,0.0,0.2509928809761187,0.8018196132134892,0.3186503873765252
bt__hdl_cholesterol,-0.03660396318202608,0.9640578621632016,0.01432038744322332,-0.06467140681540341,-0.008536519548648744,0.937375427954136,0.9914998130761293,0.0,-2.5560735229512086,0.010586074867467649,6.561688427539633
bt__hemoglobin,0.0032192022328874905,1.0032243894291133,0.014849315383208939,-0.02588492111327862,0.032323325579053604,0.9744472214580355,1.032851398600617,0.0,0.21679128968650274,0.8283710003658871,0.271651046351439
bt__ldl_cholesterol,-0.0030822843045994956,0.9969224610568979,0.013571041385197807,-0.029681036652289765,0.023516468043090773,0.9707551194753163,1.0237951605106246,0.0,-0.2271221652865492,0.8203287489775613,0.2857259053133221
bt__lymphocytes_%,-3.413674995703279e-08,0.9999999658632506,5.84840903052217e-05,-0.0001146608474167797,0.00011459257391686564,0.9998853457258869,1.0001145991398965,0.0,-0.0005836929287756215,0.999534280450325,0.0006720477898079796
