covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
bt__albumin,-0.0683493864432898,0.9339341126496059,0.01063982194668285,-0.08920305426070704,-0.04749571862587257,0.9146598291415862,0.9536145559045736,0.0,-6.423922015405428,1.3280725962387738e-10,32.80994693820454
bt__alkaline_phosphatase,0.026530487834203986,1.0268855543009638,0.010214018685170086,0.006511379073851461,0.046549596594556514,1.0065326241892079,1.0476500376541933,0.0,2.597458321935916,0.00939165169005282,6.734405380723452
bt__alt_gpt,-0.00040969846269702274,0.9995903854522578,0.011130398438245561,-0.022224878535239186,0.02140548160984514,0.9780202745531639,1.0216362223626674,0.0,-0.03680896645076453,0.9706373247010159,0.042995756600920386
bt__ast_got,1.0433842737283823e-08,1.000000010433843,1.3011027808808641e-05,-2.549071206437675e-05,2.5511579749851316e-05,0.9999745096128211,1.000025511905173,0.0,0.0008019230218092357,0.9993601580705244,0.0009233922226509998
bt__basophils_%,6.221670758705797e-09,1.0000000062216707,1.1520348764247928e-05,-2.257324699650775e-05,2.2585690338025163e-05,0.9999774270077773,1.0000225859453966,0.0,0.0005400592365757219,0.9995690950941638,0.0006217983483472908
bt__basophils_abs,0.0028707145745928662,1.0028748390214361,0.00979038698098694,-0.01631809130285137,0.0220595204520371,0.9838143274966216,1.0223046306933614,0.0,0.29321768181051794,0.7693557696403779,0.3782772035875074
bt__bilirubin_total,0.019882505558385388,1.0200814790816102,0.010583107910690823,-0.0008600047910695616,0.04062501590784034,0.9991403649070625,1.041461500819373,0.0,1.8787019584578286,0.060285200261477684,4.052052319158596
bt__calcium,-8.697347332227421e-10,0.9999999991302653,1.0740664716173406e-05,-2.105218574845322e-05,2.1050446278986778e-05,0.9999789480358473,1.0000210506678413,0.0,-8.097587590766952e-05,0.9999353905988864,9.321467388600241e-05
bt__creatinine,0.038997771179077836,1.0397681661905323,0.012840257385093415,0.013831329152070294,0.06416421320608538,1.013927424516205,1.0662674795871876,0.0,3.037148712015022,0.002388275978078324,8.709814727288935
bt__eosinophils_%,-4.447373831058038e-10,0.9999999995552626,1.0729324864821987e-05,-2.1029535050864286e-05,2.1028645576098072e-05,0.9999789706860682,1.0000210288666798,0.0,-4.14506400644047e-05,0.9999669271742667,4.7714790709419765e-05
bt__eosinophils_abs,2.5965688096967657e-09,1.0000000025965687,1.0862399514664842e-05,-2.1287315265618758e-05,2.129250840323815e-05,0.9999787129113076,1.0000212927350902,0.0,0.0002390419175976039,0.9998092721463806,0.00027518837245420555
bt__glucose,1.835996010137557e-08,1.0000000183599602,1.832326316017096e-05,-3.589457591308328e-05,3.5931295833286035e-05,0.9999641060682894,1.00003593194137,0.0,0.001002002751414081,0.999200517608546,0.0011538705925238397
bt__hba1c,0.039338103458686845,1.0401220930837538,0.009824884067256272,0.020081684534583148,0.058594522382790545,1.0202846781020667,1.0603452073135056,0.0,4.003925460025558,6.230000181120975e-05,13.970408269244945
bt__hct,4.621504579455674e-08,1.000000046215047,9.234700048766144e-05,-0.00018095057999032468,0.0001810430100819138,0.9998190657905786,1.0001810593993568,0.0,0.0005004498852210318,0.9996006987797941,0.000576184933542694
bt__hdl_cholesterol,-0.04092902013599958,0.9598972609068408,0.01241222885811036,-0.06525654166576461,-0.01660149860623456,0.9368270973626821,0.9835355468371396,0.0,-3.2974754658391485,0.0009755819732753545,10.00144927917112
bt__hemoglobin,0.011562561405589372,1.01162966620377,0.013345026892841514,-0.014593210677098458,0.0377183334882772,0.985512754139966,1.03843869827605,0.0,0.866432229656406,0.3862531759168325,1.3723812994480136
bt__ldl_cholesterol,8.709916960399658e-09,1.000000008709917,1.2301717162022542e-05,-2.4102212668602066e-05,2.4119632502522865e-05,0.9999758980777873,1.0000241199233832,0.0,0.0007080244851742022,0.9994350782418082,0.0008152401141600853
bt__lymphocytes_%,-0.023773347168287693,0.9765070127571145,0.01013624213954395,-0.043640016700371057,-0.0039066776362043296,0.9572985069285549,0.9961009435011997,0.0,-2.3453807477173494,0.019007657982049977,5.717275407700579
bt__lymphocytes_abs,3.3148477081472535e-09,1.0000000033148477,1.0949036857816715e-05,-2.1456403059014217e-05,2.146303275443051e-05,0.9999785438271279,1.0000214632630868,0.0,0.0003027524476530302,0.9997584384999626,0.0003485416769938641
bt__mch,0.012712452071445139,1.0127935987835943,0.02010225212753526,-0.02668723810666765,0.05211214224955793,0.9736657194411951,1.0534938770625732,0.0,0.6323894452618137,0.5271324291250855,0.9237626456603696
bt__mchc,1.0076340469261019e-08,1.0000000100763404,1.285218980329123e-05,-2.517975279645447e-05,2.519990547739299e-05,0.9999748205642108,1.0000252002229975,0.0,0.0007840174027526918,0.9993744446830293,0.0009027679486889718
bt__mcv,0.017322745438613826,1.0174736543194054,0.019136737881506802,-0.020184571590722837,0.05483006246795049,0.980017773173425,1.0563610840258562,0.0,0.9052088995457284,0.3653547280028846,1.452630217714932
bt__mean_platelet_volume,0.002312563511950966,1.0023152395493873,0.009844989229878856,-0.016983260806796317,0.021608387830698246,0.9831601418047332,1.021843539739915,0.0,0.23489751567553746,0.8142882778343921,0.29638846086934767
bt__monocytes_%,8.05817261359443e-09,1.0000000080581726,1.2070008755581109e-05,-2.3648724281408494e-05,2.3664840626635683e-05,0.9999763515553474,1.0000236651206411,0.0,0.0006676194505549445,0.9994673167874814,0.0007687041851544508
bt__monocytes_abs,0.03378266059991404,1.034359775163617,0.010070099956452456,0.014045627364548861,0.05351969383527922,1.0141447306341864,1.0549777681213963,0.0,3.3547492821327625,0.0007943694485963485,10.297902241585122
bt__neutrophils_%,1.4618586441972564e-08,1.0000000146185866,1.536144989642965e-05,-3.009326996087669e-05,3.0122507133760632e-05,0.9999699071828371,1.000030122960821,0.0,0.000951641058658809,0.9992407004064763,0.0010958538514875959
bt__neutrophils_abs,3.2114956691827844e-08,1.0000000321149571,3.940593052718318e-05,-7.720208965387467e-05,7.726631956725833e-05,0.9999228008903507,1.0000772693046862,0.0,0.0008149777523886705,0.9993497419059536,0.0009384292712708422
bt__platelets,-1.1339543587130023e-09,0.9999999988660456,1.0751413624172266e-05,-2.107351744062961e-05,2.1071249531912184e-05,0.9999789267046043,1.0000210714715323,0.0,-0.00010547025706122469,0.999915846910423,0.00012141235369219753
bt__protein_total,-3.632680550387109e-09,0.9999999963673195,1.0994179972794512e-05,-2.1551829466779185e-05,2.1544564105678407e-05,0.9999784484027723,1.0000215447961915,0.0,-0.00033041850864514734,0.9997363641781457,0.0003803962380308344
bt__rbc,9.286796113572125e-09,1.0000000092867962,1.2523305551524654e-05,-2.4535941052265266e-05,2.4554514644492413e-05,0.9999754643599515,1.0000245548161093,0.0,0.0007415610898706773,0.9994083199097288,0.0008538665648679966
