covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
bt__albumin,-0.028085054038750414,0.9723056647605377,0.016240022898413572,-0.05991491402774679,0.0037448059502459656,0.941844667944329,1.0037518264968412,0.0,-1.7293728102744201,0.08374239304212032,3.5778980443180712
bt__alkaline_phosphatase,9.665130743230852e-09,1.0000000096651307,1.5935122367253417e-05,-3.1222600798312115e-05,3.124193105979858e-05,0.9999687778866219,1.0000312424190938,0.0,0.0006065300611115882,0.9995160590582481,0.0006983481900215768
bt__alt_gpt,-0.033402935744857545,0.9671487822517301,0.019828019334773017,-0.0722651395257765,0.005459268036061407,0.9302842079955603,1.0054741969945042,0.0,-1.6846330024642338,0.09205939993070529,3.4412911510779827
bt__ast_got,0.003594429914454893,1.0036008976245816,0.018298949031241046,-0.03227085114171167,0.03945971097062145,0.9682442964874656,1.0402485874347775,0.0,0.19642821608597685,0.8442750131811163,0.2442150775598096
bt__basophils_%,-2.7501402447123297e-08,0.999999972498598,3.78328091994184e-05,-7.417844486728283e-05,7.412344206238857e-05,0.9999258243062855,1.0000741261892727,0.0,-0.0007269193863496151,0.999420002295763,0.0008370025648833343
bt__basophils_abs,3.6567324888511096e-09,1.0000000036567325,1.382413224277523e-05,-2.709114458086952e-05,2.7098458045847224e-05,0.9999729092223809,1.0000270988252122,0.0,0.0002645180489185635,0.9997889451351755,0.0003045199431760682
bt__bilirubin_total,0.06885583983934203,1.0712817618651407,0.014402752760929886,0.04062696314968463,0.09708471652899943,1.0414635287987613,1.101953723361383,0.0,4.780741638926563,1.7464969502484793e-06,19.127104445838597
bt__calcium,2.008435283233881e-09,1.0000000020084352,1.3584670192301538e-05,-2.6623455883482588e-05,2.6627472754049057e-05,0.9999733768985174,1.0000266278272683,0.0,0.00014784571541325058,0.9998820361867207,0.00017019584709538146
bt__creatinine,-6.39510508160205e-09,0.9999999936048949,1.4538231671688002e-05,-2.850080558048963e-05,2.8488015370326423e-05,0.9999714996005635,1.0000284884211577,0.0,-0.00043988190765015706,0.9996490250286282,0.0005064387295332216
bt__eosinophils_%,3.51652074130757e-09,1.0000000035165209,1.3798272217127412e-05,-2.704060007370806e-05,2.704763311519068e-05,0.99997295976552,1.0000270479989057,0.0,0.00025485225149730054,0.9997966573254456,0.0002933912986773815
bt__eosinophils_abs,-8.399562208484364e-09,0.9999999916004378,1.5321426302647345e-05,-3.0037843307181963e-05,3.0021044182764993e-05,0.9999699626078243,1.0000300214948188,0.0,-0.000548223255626862,0.9995625811503732,0.0006312000646174231
bt__glucose,-1.5213744910266568e-08,0.9999999847862552,1.9828352170570355e-05,-3.887806987200477e-05,3.884764238218424e-05,0.9999611226858703,1.0000388483969616,0.0,-0.0007672722765559469,0.9993878053566712,0.00088348063464651
bt__hba1c,-1.0039325573723689e-08,0.9999999899606745,1.613489873259777e-05,-3.163385973566632e-05,3.161378108451887e-05,0.9999683666406097,1.0000316142808054,0.0,-0.0006222118737839345,0.999503546784393,0.0007164084385439124
bt__hct,-2.312842552384508e-08,0.9999999768715747,2.9586373364142796e-05,-5.801135465239888e-05,5.796509780135119e-05,0.9999419903279737,1.00005796677781,0.0,-0.0007817256018230195,0.9993762732750471,0.000900128199157232
bt__hdl_cholesterol,-4.8911469039240334e-09,0.9999999951088531,1.4096419630941998e-05,-2.7633365934513642e-05,2.7623583640705792e-05,0.9999723670158633,1.0000276239651753,0.0,-0.00034697795837375915,0.9997231516496298,0.00039946304005101293
bt__hemoglobin,-0.05844997728689329,0.9432254219142585,0.017574045909038986,-0.09289447433126317,-0.0240054802425234,0.91128965967316,0.9762803594901083,0.0,-3.3259260610460957,0.0008812530213327632,10.148156080932985
bt__ldl_cholesterol,-0.04714975867345143,0.9539445254257912,0.014937165336445115,-0.07642606476400399,-0.017873452582898887,0.9264214069421347,0.9822853301647403,0.0,-3.156539919820729,0.001596530321048313,9.2908443320606
bt__lymphocytes_%,-0.06123756133303375,0.9405997630987791,0.014776043806560918,-0.09019807502787927,-0.03227704763818823,0.9137501762535009,0.9682382967836826,0.0,-4.144381414586955,3.407322213064441e-05,14.841002092247638
bt__lymphocytes_abs,-2.215379098493662e-08,0.9999999778462093,2.8059731609949726e-05,-5.501821716234651e-05,5.497390958037663e-05,0.9999449832963121,1.0000549754206733,0.0,-0.0007895225547018806,0.9993700522086436,0.0009091089302634462
bt__mch,9.433513732361189e-09,1.0000000094335137,1.5815707224424253e-05,-3.098878303616912e-05,3.1007650063633846e-05,0.9999690116971112,1.0000310081308057,0.0,0.0005964648686587332,0.999524089918455,0.000686756544700719
bt__mchc,-4.04944104225583e-08,0.9999999595055904,8.192763194863188e-05,-0.00016061570236839412,0.00016053471354754903,0.999839397195643,1.0001605475999342,0.0,-0.0004942704855420213,0.9996056292267832,0.0005690689782548916
bt__mcv,0.01874551067505572,1.0189223107684124,0.01461729065580774,-0.009903852561881317,0.047394873911992756,0.9901450290806131,1.0485359668428085,0.0,1.282420327846991,0.199695237055992,2.3241281715078093
bt__mean_platelet_volume,1.3952440383432576e-08,1.0000000139524405,1.875887868212531e-05,-3.675277416693837e-05,3.6780679047705235e-05,0.999963247901208,1.0000367813554651,0.0,0.0007437779528222749,0.9994065511094941,0.0008564199172208939
bt__monocytes_%,1.3272021502891537e-08,1.0000000132720215,1.8229235596622856e-05,-3.571537321357343e-05,3.574191725657921e-05,0.9999642852645727,1.0000357425560065,0.0,0.0007280624265644089,0.9994190902818645,0.0008383190869920849
bt__monocytes_abs,0.05244181263168371,1.0538412400460893,0.014543847459302383,0.02393639541480667,0.08094722984856074,1.024225170401696,1.0843136756601233,0.0,3.60577301009448,0.0003112250966513204,11.649753978111796
bt__neutrophils_%,1.3729760633004163e-08,1.0000000137297607,1.858197950067913e-05,-3.6406280822159665e-05,3.643374034342568e-05,0.9999635943818783,1.0000364344040602,0.0,0.0007388750284921136,0.999410463076045,0.0008507728022493018
bt__neutrophils_abs,1.319110624132248e-08,1.0000000131911064,1.8168391745642686e-05,-3.5596202372233144e-05,3.5622584584715784e-05,0.9999644044311652,1.0000356232190768,0.0,0.0007260469955732926,0.9994206983627106,0.0008359977701208995
bt__platelets,-0.09296376172473914,0.9112265209753229,0.015517588128398612,-0.12337767558332671,-0.06254984786615156,0.8839297608234843,0.9393662362439716,0.0,-5.990864105653565,2.087290020291967e-09,28.8357217830681
bt__protein_total,-0.021819561252625432,0.978416763419654,0.016114255728464928,-0.05340292211808495,0.009763799612834082,0.9479979661715424,1.0098116210170915,0.0,-1.3540533066061748,0.1757193715700251,2.5086548498843957
bt__rbc,-1.600976933023932e-08,0.9999999839902308,2.0564354868165183e-05,-4.032140467623493e-05,4.0289385137574454e-05,0.9999596794082207,1.0000402901967658,0.0,-0.00077852037824067,0.9993788306726792,0.0008964363562955043
bt__rdw,0.0730302765126658,1.0757631067769777,0.01424598641793709,0.045108656209262334,0.10095189681606928,1.0461415235057734,1.1062234276145415,0.0,5.126375553799036,2.9537313678468086e-07,21.69095804051171
bt__triglycerides,-2.4825384550181148e-08,0.9999999751746158,3.250163412978141e-05,-6.372685771761956e-05,6.367720694851921e-05,0.9999362751727955,1.000063679234385,0.0,-0.0007638195806109799,0.9993905602086515,0.0008795037942335316
bt__urea,0.04109654938285731,1.0419527005794147,0.014441887270391043,0.012790970464103397,0.06940212830161123,1.0128731248311533,1.0718671506124882,0.0,2.8456495064266307,0.004432094837435698,7.817795532328614
bt__uric_acid,0.06169765404558788,1.063640708642593,0.016573600598000945,0.029213993779354526,0.09418131431182122,1.0296449085067383,1.0987589485801001,0.0,3.7226463664769174,0.00019714555451303808,12.308451200446877
bt__vitamin_d,-7.671147574832006e-09,0.9999999923288525,1.5010541019192639e-05,-2.9427790933653558e-05,2.9412448638503896e-05,0.9999705726420596,1.0000294128811889,0.0,-0.0005110507053026,0.9995922405502009,0.0005883925055571533
bt__wbc,2.2191633642065694e-08,1.0000000221916339,2.811708113301193e-05,-5.5086274737451967e-05,5.51306580047361e-05,0.9999449152424835,1.0000551321777273,0.0,0.000789258086110893,0.9993702632239835,0.0009088043076148421
sleep_hours_in_24H,-0.013206617796043046,0.9868802069401114,0.01334580877561414,-0.03936392234080535,0.012950686748719261,0.9614007702561751,1.0130349100829643,0.0,-0.9895704350398435,0.3223841267296525,1.633147383441383
walking_10min_days_a_week,-1.2062165838763825e-08,0.9999999879378343,1.736578303486234e-05,-3.4048371477505634e-05,3.40242471458281e-05,0.9999659522081618,1.0000340248259771,0.0,-0.0006945938351612857,0.9994457943474597,0.0007997713859399823
walking_minutes_day,-4.5710531677072945e-09,0.9999999954289468,1.4018076131720535e-05,-2.7479495403880515e-05,2.7470353297545102e-05,0.9999725208821539,1.0000274707306112,0.0,-0.00032608277517938243,0.9997398235927514,0.0003754040502503508
physical_activity_maderate_days_a_week,0.006676552747735526,1.0066988906116694,0.014781439635358785,-0.022294536577220563,0.03564764207269162,0.9779521499485614,1.0362906369315426,0.0,0.4516848772811342,0.6514960142179984,0.6181717423188451
moderate_activity_minutes,-9.587934157841566e-09,0.9999999904120659,1.589496208169605e-05,-3.11631411499119e-05,3.114396528159622e-05,0.9999688373444157,1.0000311444502599,0.0,-0.0006032058528080803,0.9995187113922452,0.0006945198332956588
vigorous_activity_minutes,8.114153975715508e-09,1.000000008114154,1.5195985207435628e-05,-2.977546956220154e-05,2.979169787015297e-05,0.9999702249737227,1.000029792141647,0.0,0.000533966956729145,0.9995739560294926,0.0006147824949404743
hours_outdoors_summer,1.1772993922036567e-08,1.000000011772994,1.717382446070741e-05,-3.3648304425877505e-05,3.3671850413721576e-05,0.999966352261672,1.0000336724173169,0.0,0.0006855196376888799,0.9994530345078008,0.000789320288297103
hours_outdoors_winter,0.0017617749876606525,1.0017633278249969,0.015697023127020315,-0.029003825005791465,0.03252737498111277,0.9714127488001085,1.033062172814362,0.0,0.11223624845324931,0.9106360886239016,0.13505346020952463
hours_watching_tv,-3.2058762210177466e-10,0.9999999996794123,1.3484281043822019e-05,-2.6429025790929428e-05,2.6428384615685222e-05,0.9999735713234527,1.0000264287338485,0.0,-2.377491399503688e-05,0.9999810303631907,2.7367660530283272e-05
hours_using_computer_not_work,2.2146092496066845e-09,1.0000000022146092,1.3606938249261485e-05,-2.66668942991634e-05,2.6671323517662613e-05,0.9999733334612592,1.0000266716792006,0.0,0.00016275588299424244,0.9998701395943523,0.00018736112889513177
hours_driving,0.0068291158289364,1.0068524874125653,0.015124379640066,-0.022814123554103827,0.03647235521197663,0.97744415073375,1.0371456319502903,0.0,0.45153031009915845,0.6516073847506199,0.6179251406821177
sunburn_blisters_before_age_15,-6.926697680979023e-09,0.9999999930733023,1.4723942147619155e-05,-2.886532301746586e-05,2.88514696221039e-05,0.9999711350935819,1.0000288518858298,0.0,-0.0004704377137273025,0.9996246450252426,0.0005416244177256734
brothers_number,-1.7852397920109468e-08,0.9999999821476022,2.2460359742297544e-05,-4.4039348572636626e-05,4.400364377679641e-05,0.9999559616211453,1.0000440046119514,0.0,-0.0007948402485508582,0.9993658093041538,0.0009152340190101523
sisters_number,0.018828588121544074,1.019006963748489,0.01389726139876243,-0.008409543703769024,0.04606671994685717,0.9916257175958398,1.0471442740365962,0.0,1.3548416181637617,0.17546802365521358,2.5107199493559733
older_siblings_number,-2.2328619847543093e-09,0.999999997767138,1.3609014710126854e-05,-2.6675411558909194e-05,2.6670945834939684e-05,0.9999733249442266,1.0000266713015078,0.0,-0.00016407227358588813,0.9998690892666373,0.0001888766290802603
glasses_contact_lenses_start_age,-2.1094309912409348e-08,0.9999999789056903,2.6514448981019973e-05,-5.198845938263629e-05,5.194627076281147e-05,0.9999480128919939,1.0000519476199936,0.0,-0.0007955779102748633,0.9993652207354392,0.0009160836832750609
height,0.06021428212401602,1.0620641035157359,0.01954086625983596,0.021914888028023632,0.09851367622000841,1.0221567829885876,1.103529496403369,0.0,3.0814540831170656,0.0020599224471919697,8.923194261407804
hips,-1.6590610701527256e-08,0.9999999834093894,2.1132400572725977e-05,-4.143533464011805e-05,4.1402153418714996e-05,0.9999585655237915,1.0000414030104998,0.0,-0.0007850793214160216,0.9993735973947837,0.000903991092901595
trunk_fat,-0.020485589753119877,0.979722814420426,0.03128430333690829,-0.08180169757488637,0.040830518068646605,0.9214546672751257,1.041675545400747,0.0,-0.6548200716667898,0.5125836060797776,0.964140757119406
body_fat,-0.022733012184102543,0.9775234357833317,0.03382205198954469,-0.08902301596685142,0.04355699159864632,0.9148245177613673,1.0445195214530816,0.0,-0.6721358062819468,0.5014972433568616,0.9956863242718718
waist,-1.7063023543169988e-08,0.9999999829369766,2.161426738700718e-05,-4.23802486542959e-05,4.2346122607209566e-05,0.9999576206493758,1.000042347019217,0.0,-0.0007894333514827782,0.9993701233824928,0.0009090061833827257
