covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
bt__albumin,-0.013990280289500848,0.986107128892096,0.027165442087877033,-0.0672335684058484,0.03925300782684671,0.9349767947918705,1.0400335870028456,0.0,-0.5150028570948312,0.606551023494138,0.72129908392615
bt__alkaline_phosphatase,0.02389327319616867,1.0241810044922364,0.02465649983474682,-0.024432578464752885,0.07221912485709023,0.9758634809145587,1.0748908535645534,0.0,0.9690456210859831,0.3325224275514983,1.5884764459242293
bt__alt_gpt,-0.06976309766926417,0.9326147323413498,0.03297718942336664,-0.13439720125041799,-0.005128994088110364,0.8742427453184639,0.994884136743157,0.0,-2.115495555841158,0.034387733305332374,4.861962167161869
bt__ast_got,0.05701540956465587,1.0586721239463508,0.029453895856124356,-0.000713165517741414,0.11474398464705315,0.999287088724344,1.1215862575106776,0.0,1.9357510409883736,0.052898199846246066,4.240637562276312
bt__basophils_%,-1.2779844050222638e-09,0.9999999987220156,1.358320070442063e-05,-2.6623862159848548e-05,2.6621306191038505e-05,0.999973376492252,1.0000266216605411,0.0,-9.408566013504799e-05,0.999924930504496,0.00010830645419189399
bt__basophils_abs,0.018787928346965774,1.018965531997358,0.023048768745502702,-0.026386828282211967,0.06396268497614352,0.9739582621281996,1.0660526182404224,0.0,0.8151380472604071,0.4149932952190105,1.2688400669396631
bt__bilirubin_total,0.03772261424741207,1.0384431435915082,0.02566666927856818,-0.012583133141682211,0.08802836163650635,0.9874957034612103,1.092019093037576,0.0,1.4697120938442403,0.14163974587212533,2.8197019345050416
bt__calcium,6.029672680325507e-09,1.0000000060296728,1.807740666099791e-05,-3.5425036316760045e-05,3.54370956621207e-05,0.9999645755911425,1.0000354377235634,0.0,0.0003335474381585139,0.9997338676537327,0.00038399891571287297
bt__creatinine,6.512357667395175e-10,1.0000000006512357,1.3434975991600727e-05,-2.6331417840930986e-05,2.6332720312464465e-05,0.9999736689288278,1.0000263330670216,0.0,4.847316192798981e-05,0.9999613240124995,5.5798734411007726e-05
bt__eosinophils_%,-2.735743242507495e-09,0.9999999972642568,1.4308187974227076e-05,-2.8046268856756694e-05,2.8040797370271677e-05,0.9999719541244362,1.0000280411905171,0.0,-0.00019120123718218616,0.9998474434857755,0.00022010931650898752
bt__eosinophils_abs,4.957902084828088e-09,1.000000004957902,1.6501044489673078e-05,-3.233649500496752e-05,3.234641080913718e-05,0.9999676640278139,1.0000323469339598,0.0,0.0003004598943982554,0.9997602676927262,0.0003459020744528214
bt__glucose,0.044427357053270944,1.0454290309066243,0.021541622597925872,0.002206552592782081,0.08664816151375981,1.0022089888215138,1.0905129277951477,0.0,2.062396035921111,0.039170046409917336,4.674105352134063
bt__hba1c,0.1336381110360719,1.1429791132641847,0.02282640739445354,0.08889917464650418,0.17837704742563962,1.0929704516385634,1.1952759119879652,0.0,5.854539819899292,4.783325994625115e-09,27.639338736339177
bt__hct,-7.43547613845172e-09,0.9999999925645239,2.0727246080709432e-05,-4.063209129302793e-05,4.0617220340751024e-05,0.9999593687341792,1.0000406180452313,0.0,-0.0003587295731183419,0.9997137752182443,0.0004129941806229631
bt__hdl_cholesterol,-6.3967602234615e-09,0.9999999936032398,1.870276213935513e-05,-3.666313696477881e-05,3.665034344433188e-05,0.9999633375351198,1.0000366510150764,0.0,-0.0003420222198089752,0.9997271057566833,0.0003937569009598371
bt__hemoglobin,-0.005413000876288198,0.9946016230146788,0.04069176984804212,-0.08516740424564366,0.07434140249306727,0.9183585344149321,1.0771744927852753,0.0,-0.13302446407473337,0.8941740329028793,0.16137244471939982
bt__ldl_cholesterol,-0.00629545066371716,0.9937243241668945,0.025699143495923234,-0.05666484634925347,0.044073945021819154,0.9449107065754393,1.045059628988459,0.0,-0.24496733382246125,0.8064817246798649,0.31028625340037885
bt__lymphocytes_%,-0.028878565024579476,0.9715344355638541,0.024457075412020475,-0.0768135519993197,0.019056421950160756,0.926062500012839,1.0192391544558717,0.0,-1.1807857046712082,0.23768786439625184,2.0728598492523216
bt__lymphocytes_abs,-4.834336446429109e-10,0.9999999995165664,1.3411685561015e-05,-2.6286904105209913e-05,2.6285937237920624e-05,0.9999737134413924,1.000026286282716,0.0,-3.6045703759127246e-05,0.9999712396894935,4.149295402009251e-05
bt__mch,6.994119574171473e-09,1.0000000069941195,1.9819544030434777e-05,-3.883859837008382e-05,3.885258660923216e-05,0.9999611621558384,1.0000388533413807,0.0,0.0003528900343737143,0.9997184344957559,0.00040627035520147904
