covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
bt__albumin,-0.0004030338655113772,0.9995970473417268,0.005632538522011253,-0.0114426065101879,0.010636538779165147,0.9886226111214358,1.010693307854724,0.0,-0.07155456885671913,0.9429563961467399,0.08473703503397097
bt__alkaline_phosphatase,0.0022481798419240378,1.0022507088931236,0.0004984145739466831,0.0012713052276186632,0.0032250544562294125,1.0012721136786693,1.0032302605394816,0.0,4.510662326989925,6.4625525237218495e-06,17.239464468495424
bt__alt_gpt,0.01517595031096122,1.0152916897892155,0.0012753723034756041,0.012676266529269148,0.017675634092653294,1.0127569509611747,1.0178327725884533,0.0,11.899231518203903,1.1944196777115071e-32,106.0453891976399
bt__ast_got,0.02144208432064773,1.0216736177022414,0.0018970000827188336,0.017724032479849314,0.025160136161446148,1.0178820352451887,1.0254793236991846,0.0,11.303154130555617,1.2658810200443588e-29,95.99577293927253
bt__basophils_%,-0.1221647207737946,0.8850025781861208,0.05089336730330842,-0.22191388774024748,-0.022415553807341726,0.8009843359361601,0.9778338080490324,0.0,-2.400405539011231,0.016376916974789445,5.932192400794633
bt__basophils_abs,2.113476630036417,8.27696727390885,0.5036090606220285,1.1264210089291926,3.1005322511436417,3.084596975926935,22.209769311198617,0.0,4.1966612503475895,2.7087862154199436e-05,15.17199393771639
bt__bilirubin_total,0.019741548456358626,1.0199377014859623,0.0030254892634264782,0.013811698464430113,0.025671398448287138,1.0139075206190087,1.0260037466507426,0.0,6.525076355419154,6.796690099208307e-11,33.77637670033835
bt__calcium,-0.018980952022417726,0.9811980519033018,0.15785088027508448,-0.3283629922895273,0.29040108824469185,0.720101580936487,1.33696362089191,0.0,-0.12024609548796872,0.9042882037333156,0.14514545075132432
bt__creatinine,-0.005364770848069021,0.9946495938358314,0.0010124589202607,-0.007349153867606303,-0.0033803878285317383,0.9926777851303354,0.9966253192498801,0.0,-5.298754093339052,1.165955364702486e-07,23.031984104107902
bt__eosinophils_%,5.758807768193786e-10,1.0000000005758807,8.792927815305433e-06,-1.723324595588229e-05,1.7234397717435928e-05,0.9999827669025356,1.0000172345462306,0.0,6.549363180452479e-05,0.9999477436423896,7.539195785117646e-05
