covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
bt__albumin,3.0429376069447406e-08,1.0000000304293766,5.9191425433618906e-05,-0.00011598263266741176,0.00011604349141955066,0.9998840240930582,1.0001160502247262,0.0,0.0005140841911903756,0.9995898201789636,0.0005918857917863448
bt__alkaline_phosphatase,-4.907078122570713e-08,0.99999995092922,6.703521191656786e-05,-0.00013143567183370895,0.00013133753027125755,0.9998685729654558,1.0001313461554224,0.0,-0.0007320150085716252,0.9994159365785461,0.0008428715708906827
bt__alt_gpt,-0.11028236929585465,0.8955812149526922,0.07526479370140936,-0.2577986542544541,0.037233915662744796,0.7727508065315404,1.0379357818805501,0.0,-1.465258374763732,0.142850438529368,2.8074226297494205
bt__ast_got,-1.4231281505471463e-07,0.9999998576871951,0.0001928955562813478,-0.00037821065590431537,0.000377926030274206,0.9996218608567299,1.0003779974533138,0.0,-0.0007377713504563281,0.9994113436834698,0.0008495016054267214
bt__basophils_%,-5.8854131370429264e-08,0.9999999411458703,7.3143451116341e-05,-0.0001434173840243648,0.00014329967576162393,0.9998565928997569,1.0001433099436505,0.0,-0.0008046397930665954,0.9993579904013822,0.000926521513816048
bt__basophils_abs,0.10323258850608405,1.1087492614224348,0.0599840786212637,-0.01433404523741183,0.22079922224957993,0.9857681980859009,1.2470730209108145,0.0,1.720999819933705,0.0852508565660007,3.5521418599509564
bt__bilirubin_total,0.11658613744877931,1.1236542950130397,0.07314131849122157,-0.026768212575788472,0.2599404874733471,0.9735868805684733,1.2968529053760718,0.0,1.5939846293962008,0.11093947761816683,3.172155257528104
bt__calcium,-2.192054102438817e-08,0.9999999780794592,5.66030961896793e-05,-0.00011096195048625219,0.0001109181094042034,0.9998890442055632,1.000110924261045,0.0,-0.0003872675259835882,0.999691005227841,0.00044585411229723973
bt__creatinine,1.7513484010557325e-07,1.0000001751348555,0.00029856810244172376,-0.0005850075928781383,0.0005853578625583495,0.9994151634907004,1.0005855292179053,0.0,0.0005865825541084285,0.9995319748632802,0.0006753756024675999
bt__eosinophils_%,-1.4319552012131988e-07,0.9999998568044901,0.0001976361722917146,-0.00038750297525423486,0.0003872165842139922,0.9996125720943267,1.0003872915622327,0.0,-0.0007245410516753011,0.9994218999317803,0.0008342632686252823
bt__eosinophils_abs,-0.10144725828395729,0.9035288317466552,0.07256388883726556,-0.24366986698316584,0.040775350415251266,0.783746332099213,1.041618080190433,0.0,-1.3980405393027742,0.16210089382330858,2.6250360489985978
bt__glucose,1.3385953543973032e-07,1.0000001338595443,0.0001731269263734246,-0.00033918868091059015,0.0003394563999814696,0.9996608688370666,1.000339514021825,0.0,0.0007731872692697332,0.9993830858767074,0.0008902935919185138
bt__hba1c,-6.127623428236187e-08,0.9999999387237676,7.473540452411118e-05,-0.0001465399774715721,0.00014641742500300737,0.9998534707589865,1.0001464281445573,0.0,-0.0008199090467569878,0.999345807303627,0.0009441094072642722
bt__hct,1.3787630897498196e-08,1.000000013787631,5.514020801653109e-05,-0.0001080590341815502,0.0001080866094433452,0.9998919468039856,1.0001080924510115,0.0,0.00025004676974313644,0.9998004915450223,0.0002878585746764563
bt__hdl_cholesterol,-4.0678805881322314e-08,0.9999999593211949,6.291264459628051e-05,-0.00012334719638675958,0.00012326583877499692,0.9998766604105659,1.0001232734363206,0.0,-0.0006465918916994201,0.9994840943484211,0.0007444865840344501
bt__hemoglobin,5.668422133113687e-08,1.0000000566842229,7.137997828005341e-05,-0.00013984550242482485,0.00013995887086748712,0.9998601642755016,1.0001399686655672,0.0,0.0007941193412631907,0.9993663845047669,0.0009144036535668342
bt__ldl_cholesterol,-0.0854668722772873,0.91808355656788,0.07003627690123931,-0.22273545261499086,0.05180170806041626,0.8003265455862576,1.0531668873021083,0.0,-1.2203228963442365,0.22234249341881374,2.1691443966978836
bt__lymphocytes_%,-0.009681783665904126,0.990364933910186,0.1328121285882085,-0.2699887724088953,0.2506252050770871,0.7633880652977888,1.284828446900489,0.0,-0.07289833969850029,0.9418870151588298,0.0863740843552715
bt__lymphocytes_abs,-0.14074304169218785,0.8687125059161309,0.08886298186533514,-0.3149112857070807,0.03342520232270499,0.7298536198449045,1.033990100775894,0.0,-1.5838208299770185,0.11323449771046422,3.142614542250319
bt__mch,0.02477416568416726,1.0250835953298232,0.07126599107369501,-0.11490461014282793,0.16445294151116246,0.891451175251486,1.1787480981421983,0.0,0.3476295679175877,0.7281183976593951,0.4577550320627602
bt__mchc,6.605441299237696e-08,1.0000000660544153,7.841367122695046e-05,-0.00015362191708739523,0.00015375402591337998,0.9998463898821552,1.0001537658466695,0.0,0.0008423838848355608,0.9993278749835117,0.0009699974444480278
bt__mcv,1.2024818832924179e-07,1.0000001202481956,0.00014637840051105497,-0.00028677614492791795,0.00028701664130457646,0.9997132649714203,1.0002870578345218,0.0,0.000821488606989938,0.9993445469973287,0.0009459288363145793
bt__mean_platelet_volume,-7.495326328459491e-08,0.9999999250467395,8.562807873750438e-05,-0.00016790290365415318,0.00016775299712758397,0.9998321111912495,1.0001677670684483,0.0,-0.0008753351049060268,0.9993015837234558,0.001007953725276735
bt__monocytes_%,-3.321511517536865e-08,0.9999999667848853,6.049523976349658e-05,-0.00011860170628774404,0.00011853527605739331,0.9998814053266166,1.0001185423016408,0.0,-0.0005490533685827456,0.9995619188161616,0.0006321560293734795
bt__monocytes_abs,-0.002698093094507635,0.9973055434873184,0.0766780143716191,-0.15298423966892574,0.14758805347991047,0.8581432463264894,1.1590353374314417,0.0,-0.035187310425532914,0.9719303807797205,0.0410751173741947
bt__neutrophils_%,0.11656845457847802,1.1236344257555506,0.12026079560276055,-0.11913837355506555,0.3522752827120216,0.8876849601394865,1.4223000044346976,0.0,0.9692972177194064,0.33239691708278096,1.5890210934349687
bt__neutrophils_abs,3.37943650260745e-08,1.0000000337943655,6.041797059546282e-05,-0.00011838325202108105,0.0001184508407511332,0.9998816237549996,1.000118457856329,0.0,0.0005593429354380258,0.9995537089308912,0.0006440056298683536
bt__platelets,-0.013252709807538997,0.9868347206945522,0.07177243495261146,-0.1539240973974012,0.1274186777823232,0.8573370926585098,1.1358924911886334,0.0,-0.18464902042531015,0.8535043342546961,0.22852961534040755
bt__protein_total,6.083446842509558e-09,1.0000000060834469,5.439181868521222e-05,-0.00010659992222980621,0.00010661208912349122,0.99989340575934,1.0001066177723943,0.0,0.00011184488751363438,0.9999107606912342,0.00012875085311280743
bt__rbc,-2.4802576239754573e-08,0.9999999751974241,5.774224991093296e-05,-0.00011319753278797951,0.0001131479276355,0.9998868088738111,1.0001131543291037,0.0,-0.0004295394841387785,0.9996572770878894,0.000494529393819339
bt__rdw,-0.04436917727266715,0.9566007370254512,0.07088951991777008,-0.18331008319283132,0.09457172864749702,0.8325099683603235,1.0991880035742385,0.0,-0.6258919135597785,0.531385838868929,0.9121683135508389
bt__triglycerides,-0.1190477704573227,0.887765390790273,0.07639277570244596,-0.2687748595131633,0.030679318598517913,0.76431531460078,1.0311547787010702,0.0,-1.5583642479626645,0.11914692670549447,3.0691863559812953
