covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
bt__albumin,-9.039933863418049e-08,0.9999999096006654,3.470634553548429e-05,-6.811358662318588e-05,6.793278794591752e-05,0.9999318887330545,1.00006793509543,0.0,-0.0026046919443522176,0.9979217588618975,0.0030013880691854905
bt__alkaline_phosphatase,8.159673304129582e-08,1.0000000815967365,3.489447772184438e-05,-6.831032286110896e-05,6.847351632719154e-05,0.999931692010236,1.000068475860692,0.0,0.002338385279519895,0.9981342401886059,0.0026942366088783757
bt__alt_gpt,-9.095887130120835e-08,0.9999999090411328,3.485825228142965e-05,-6.84118779069145e-05,6.822996016431207e-05,0.9999315904621322,1.0000682322878809,0.0,-0.002609392764928312,0.9979180081624829,0.0030068104638433456
bt__ast_got,-8.973166968530089e-08,0.9999999102683343,3.471070010291705e-05,-6.812145374957347e-05,6.794199041020286e-05,0.9999318808664639,1.0000679442985194,0.0,-0.0025851299287898816,0.9979373670395433,0.0029788235101992143
bt__basophils_%,2.9078192199811425e-08,1.0000000290781925,3.453951185921454e-05,-6.766712109545478e-05,6.77252774798544e-05,0.9999323351682724,1.0000677275708882,0.0,0.0008418819674793368,0.9993282754554791,0.0009694192970551344
bt__basophils_abs,8.671866582242426e-08,1.0000000867186696,2.985310287421429e-05,-5.842428779440676e-05,5.8597725126051606e-05,0.999941577418871,1.0000585994420064,0.0,0.0029048459782493085,0.9976822715019942,0.00334765638984401
bt__bilirubin_total,-9.263439590446231e-08,0.9999999073656084,3.457746271318728e-05,-6.786321599052815e-05,6.767794719871924e-05,0.9999321390866655,1.0000676802374027,0.0,-0.0026790397165010332,0.9978624381293971,0.003087150574725319
bt__calcium,4.896400394569247e-08,1.000000048964005,3.4700491915237077e-05,-6.79627503957423e-05,6.806067840363368e-05,0.9999320395590195,1.0000680629945842,0.0,0.0014110463928089807,0.998874148242206,0.0016251757730075234
bt__creatinine,-1.8642951627768646e-07,0.999999813570501,3.4656606899360074e-05,-6.811213086538579e-05,6.773927183283041e-05,0.999931890188713,1.000067741566189,0.0,-0.005379335513688989,0.9957079319463671,0.006205471997047145
bt__eosinophils_%,-2.1514371972390305e-08,0.9999999784856283,3.455563659342539e-05,-6.774931755794052e-05,6.770628881399574e-05,0.9999322529773752,1.0000677085809364,0.0,-0.0006226009442547403,0.9995032363511315,0.0007168565215926851
bt__eosinophils_abs,-9.991984220697512e-09,0.9999999900080159,3.4564803769711964e-05,-6.775576250555044e-05,6.773577853710905e-05,0.9999322465328644,1.0000677380726568,0.0,-0.0002890797322984709,0.9997693477479705,0.0003327992420956844
bt__glucose,3.645463486842769e-08,1.0000000364546355,3.477096750155368e-05,-6.811338937578944e-05,6.81862986455263e-05,0.9999318889302884,1.000068188623384,0.0,0.0010484216427627095,0.9991634807112767,0.0012073472845292833
bt__hba1c,2.5050347953245562e-08,1.0000000250503482,3.4672883680505977e-05,-6.793255290598506e-05,6.798265360189156e-05,0.9999320697544576,1.000067984964475,0.0,0.0007224766242136802,0.9994235471061477,0.0008318855257189725
bt__hct,-1.700788778850437e-07,0.9999998299211366,3.493015366592977e-05,-6.863192203755713e-05,6.829176428178706e-05,0.9999313704330789,1.0000682940962176,0.0,-0.004869113360097683,0.996115024976188,0.005615749801668681
bt__hdl_cholesterol,8.84363584786149e-08,1.0000000884363625,3.463888566796427e-05,-6.780253201533202e-05,6.797940473228924e-05,0.9999321997665245,1.0000679817153846,0.0,0.0025530947885083134,0.9979629272990227,0.0029418721056612158
bt__hemoglobin,-1.881617412669025e-07,0.9999998118382765,3.457478767671515e-05,-6.795350036074789e-05,6.75771768782141e-05,0.999932048808426,1.000067579460267,0.0,-0.005442166211583781,0.9956578010364079,0.0062781091967445985
bt__ldl_cholesterol,-5.7372677673892226e-08,0.999999942627324,3.4520531158778556e-05,-6.77163704760726e-05,6.760162512072482e-05,0.9999322859222256,1.0000676039101621,0.0,-0.0016619871058763352,0.998673926758448,0.001914388880095659
bt__lymphocytes_%,1.2600427785770752e-08,1.0000000126004278,3.480467575662311e-05,-6.820331054878989e-05,6.822851140436142e-05,0.9999317990152441,1.000068230839022,0.0,0.0003620326152118504,0.9997111397721254,0.0004167974192619865
bt__lymphocytes_abs,5.045758536037719e-08,1.0000000504575866,3.4642302140185434e-05,-6.78472069509579e-05,6.794812212167866e-05,0.9999321550946186,1.0000679504306476,0.0,0.0014565309532892118,0.9988378568509502,0.0016775931485491608
bt__mch,-7.748194381081213e-08,0.9999999225180591,3.452695288103648e-05,-6.774906608655377e-05,6.759410219893215e-05,0.9999322532288295,1.0000675963867316,0.0,-0.002244100256335339,0.9982094685554249,0.002585506242138388
