covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
bt__albumin,-0.04238912334305577,0.9584967345430792,0.010900938446982289,-0.06375457009682906,-0.021023676589282496,0.9382352422600078,0.9791957802786813,0.0,-3.8885756074322546,0.0001008342594627947,13.275726487143752
bt__alkaline_phosphatase,0.11427611592427077,1.1210616251199994,0.00903676144132918,0.09656438896238531,0.13198784288615623,1.101380495608019,1.1410944467678146,0.0,12.645693555839,1.1817708213010453e-36,119.34846113257014
bt__alt_gpt,-0.04728230855745392,0.9538180885693817,0.016082121290659977,-0.07880268708215228,-0.015761930032755556,0.9242222674475101,0.9843616391051926,0.0,-2.9400542193966723,0.0032815481849494234,8.251407667444836
bt__ast_got,0.05198733422804201,1.053362400780916,0.013839891793073657,0.024861644763686176,0.07911302369239785,1.025173272621559,1.0823266437112158,0.0,3.7563396452318876,0.00017241666014378872,12.501813194765449
bt__basophils_%,-1.5334472517252188e-09,0.9999999984665527,1.0016178688561305e-05,-1.9632882939549515e-05,1.9629816045046063e-05,0.9999803673097842,1.0000196300087112,0.0,-0.00015309703424884474,0.9998778462405453,0.0001762413874843987
bt__basophils_abs,2.9014095148551207e-08,1.0000000290140956,3.054074285552153e-05,-5.982974196277261e-05,5.988777015306972e-05,0.9999401720478005,1.0000598895634614,0.0,0.0009500127513534165,0.9992419996071482,0.0010939780780655833
bt__bilirubin_total,-7.799974117168773e-09,0.9999999922000259,1.1141668549606228e-05,-2.1845069059028e-05,2.1829469110793658e-05,0.9999781551695427,1.0000218297073753,0.0,-0.0007000723529371587,0.999441423123773,0.000806081239422744
bt__calcium,0.02568403812344248,1.0260167150867667,0.010557209880280407,0.004992286980862466,0.046375789266022496,1.0050047692084887,1.0474679642232168,0.0,2.4328433757310406,0.014980779491712703,6.060743496580825
bt__creatinine,-0.0903281288598585,0.9136313472688572,0.012918983131180171,-0.11564887051385213,-0.06500738720586487,0.8907879503056803,0.9370605410927104,0.0,-6.991891539965721,2.712045177240794e-12,38.423755927564066
bt__eosinophils_%,-7.025239440725573e-09,0.9999999929747606,1.0917395086574556e-05,-2.14047264141214e-05,2.1390675935239946e-05,0.9999785955026654,1.0000213909047173,0.0,-0.0006434904466693449,0.999486568943012,0.000740914660333844
bt__eosinophils_abs,-3.617550970747395e-09,0.9999999963824491,1.0219680632034887e-05,-2.0033823523260665e-05,2.0026588421319168e-05,0.9999799663771525,1.000020026788955,0.0,-0.0003539788669528206,0.9997175657331061,0.00040752406831503764
bt__glucose,2.2525692800775903e-09,1.0000000022525692,1.0067660486544896e-05,-1.9729999392924916e-05,1.973450453148507e-05,0.9999802701952423,1.000019734699258,0.0,0.00022374307149988586,0.9998214788591531,0.00025757455652968355
