covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
bt__albumin,7.28551054983818e-09,1.0000000072855106,5.608788925057928e-06,-1.0985738779450824e-05,1.1000309800550501e-05,0.9999890143215636,1.0000110003703042,0.0,0.0012989453957322765,0.9989635918148675,0.001495996314418799
bt__alkaline_phosphatase,-1.1759927264137801e-09,0.9999999988240073,8.056825974100567e-07,-1.5802848666208087e-06,1.5779328811679812e-06,0.999998419716382,1.000001577934126,0.0,-0.001459622846756428,0.9988353898795114,0.001681156381391763
bt__alt_gpt,0.0008269662253817162,1.000827308256227,0.0005525622523988875,-0.0002560358885364346,0.001909968339299867,0.9997439968858545,1.0019117934906372,0.0,1.4966028203908868,0.13449663583261479,2.8943580078177513
bt__ast_got,4.284122711837189e-09,1.0000000042841226,2.9511048382069767e-06,-5.779775074775741e-06,5.788343320199415e-06,0.999994220241628,1.0000057883600726,0.0,0.0014517012938246286,0.9988417103575968,0.001672027255980159
bt__basophils_%,-9.798920641869036e-08,0.9999999020107984,7.299759809027463e-05,-0.0001431706524212868,0.00014297467400844943,0.9998568395960075,1.0001429848953742,0.0,-0.0013423620637148788,0.9989289503560149,0.0015460260931439993
bt__basophils_abs,0.13192028864462182,1.1410173636016208,0.15374006835528226,-0.16940470831245744,0.43324528560170106,0.8441671927641182,1.5422544671244798,0.0,0.85807356570028,0.39085184288180996,1.3553062547357664
bt__bilirubin_total,6.419734853038667e-09,1.000000006419735,4.43448222423088e-06,-8.68500571472256e-06,8.697845184428635e-06,0.9999913150319999,1.0000086978830107,0.0,0.0014476853279420034,0.9988449146314042,0.0016673991127331008
bt__calcium,0.05671286540394038,1.058351877323954,0.07947015183610856,-0.09904577004076204,0.2124715008486428,0.9057012530915864,1.2367308672828676,0.0,0.7136373102809647,0.4754514802098667,1.0726299732172935
bt__creatinine,1.9825715991644105e-09,1.0000000019825717,1.3554682670546037e-06,-2.654686414014779e-06,2.658651557213108e-06,0.9999973453171098,1.0000026586550916,0.0,0.001462647003513026,0.9988329769541016,0.0016846415599935441
bt__eosinophils_%,-0.003002250989670665,0.9970022512590779,0.003411234659797363,-0.00968814806568824,0.0036836460863469106,0.990358630851872,1.0036904390489874,0.0,-0.880106849597092,0.37880142886226265,1.4004863221364694
bt__eosinophils_abs,-4.0886377411734636e-07,0.9999995911363094,0.00037800375494339027,-0.0007412826094840667,0.000740464881935832,0.9992589920725929,1.0007407390937337,0.0,-0.0010816394513821104,0.9991369767496684,0.0012456169389605675
bt__glucose,0.03175297781555979,1.0322624820749797,0.007681080200334074,0.0166983372605413,0.04680761837057827,1.016838533756547,1.0479203890543325,0.0,4.133920879276688,3.5662629150923896e-05,14.775227407952354
