covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
bt__albumin,3.283954624326972e-09,1.0000000032839547,6.622501951629709e-06,-1.2976581358116123e-05,1.2983149267364776e-05,0.9999870235028374,1.000012983233549,0.0,0.0004958782418356003,0.9996043464230162,0.0005709204042237593
bt__alkaline_phosphatase,0.00016230077319171306,1.0001623139446747,0.0006308992075212838,-0.0010742389514248646,0.0013988404978082908,0.9989263378366829,1.001399819331535,0.0,0.25725309408672503,0.7969833996099431,0.32737842029499103
bt__alt_gpt,0.007711621489911903,1.0077414326243712,0.0012889084227844683,0.0051854074018840195,0.010237835577939787,1.0051988748949294,1.0102904215187984,0.0,5.983063927266649,2.189787719517098e-09,28.766561833860216
bt__ast_got,0.0011429676434720878,1.0011436210799176,0.0019878045612132652,-0.0027530577048103574,0.005038992991754533,0.9972507284832243,1.0050517100683873,0.0,0.5749899490996603,0.565298094537606,0.8229162608089085
bt__basophils_%,9.18336264018796e-09,1.0000000091833627,4.0174240683007695e-05,-7.873088148229872e-05,7.874924820757908e-05,0.9999212722177122,1.0000787523490111,0.0,0.00022858833133023476,0.9998176129012403,0.0002631529614849235
bt__basophils_abs,0.11605707966791955,1.1230599741941558,0.36459963679438534,-0.5985450772254605,0.8306592365612996,0.5496106957864301,2.2948310782639583,0.0,0.318313755571209,0.7502469511132954,0.4145625439397288
bt__bilirubin_total,5.273288654205529e-09,1.0000000052732887,5.639842584856232e-06,-1.1048615056139291e-05,1.1059161633447703e-05,0.9999889514459797,1.0000110592227864,0.0,0.0009350063543200742,0.9992539729743362,0.0010766911606016618
bt__calcium,0.04191536607710036,1.0428062182348257,0.16406709207371448,-0.27965022543559703,0.3634809575897977,0.7560481416222069,1.438327467422847,0.0,0.2554769853437032,0.79835471700446,0.32489820212529774
bt__creatinine,-2.866525244043872e-09,0.9999999971334748,3.2613016746265367e-06,-6.394900350232221e-06,6.3891672997441335e-06,0.999993605120097,1.0000063891877105,0.0,-0.0008789512685520355,0.9992986984434232,0.001012119219729724
bt__eosinophils_%,-2.812051940775897e-10,0.9999999997187948,9.029740659943261e-06,-1.7698247688419812e-05,1.7697685278031654e-05,0.9999823019089247,1.000017697841883,0.0,-3.114211190195541e-05,0.9999751521897267,3.584825803550329e-05
bt__eosinophils_abs,8.182353878545935e-08,1.0000000818235422,0.0001381709211192045,-0.00027072820556558005,0.000270891852643151,0.9997293084380082,1.0002709285471545,0.0,0.0005921907310357116,0.9995275001862729,0.0006818342340476381
