covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
bt__albumin,-0.07994532105177785,0.9231668227975288,0.008481007862556776,-0.09656779101499015,-0.06332285108856554,0.9079483447735583,0.9386403836956511,0.0,-9.426393931873642,4.244300357655925e-21,67.67496323714354
bt__alkaline_phosphatase,0.046723187642639975,1.0478319161080334,0.007281945143540953,0.03245083742390335,0.0609955378613766,1.0329831077849703,1.062894171395479,0.0,6.4163059075064846,1.3962075670351137e-10,32.73776751329181
bt__alt_gpt,-0.07236059276007954,0.9301954135970099,0.011522945787964778,-0.09494515150029802,-0.04977603401986107,0.9094228135772413,0.951442491390086,0.0,-6.279695669110677,3.392364078271001e-10,31.456989936481598
bt__ast_got,0.05838501340395459,1.060123078741685,0.010142758969890012,0.038505571119099594,0.07826445568880959,1.039256518163694,1.0814086055159378,0.0,5.756324642760166,8.596499169544649e-09,26.79360359638135
bt__basophils_%,-0.023098679926863798,0.9771660523408532,0.01321746266548631,-0.04900443071821975,0.0028070708644921533,0.9521769108615712,1.0028110143769542,0.0,-1.747588059180187,0.08053538448490932,3.634233396551618
bt__basophils_abs,0.042352349487012914,1.0432620068307226,0.012924417418141078,0.01702095682629425,0.06768374214773158,1.0171666386864375,1.0700268505679793,0.0,3.2769252274045217,0.0010494415696679087,9.896162441516566
bt__bilirubin_total,0.01590274513225276,1.016029866750557,0.007928873560909941,0.0003624385148974247,0.0314430517496081,1.0003625042036717,1.0319426065963153,0.0,2.005675208475353,0.04489091193652584,4.477432785592107
bt__calcium,-1.0028674151988596e-08,0.9999999899713259,2.049642882717098e-05,-4.018229098709565e-05,4.016223363879167e-05,0.9999598185163103,1.000040163040152,0.0,-0.0004892888530266374,0.9996096039939741,0.0005633323503823378
bt__creatinine,-0.013096659828817149,0.9869887282478438,0.009427818808379635,-0.03157484514601056,0.005381525488376266,0.968918434898098,1.0053960319072142,0.0,-1.3891505654708356,0.16478697031025966,2.6013259216133546
bt__eosinophils_%,-0.00984466185410812,0.9902036382002231,0.007311596306281178,-0.02417512728391532,0.004485803575699077,0.9761147504634894,1.0044958798536596,0.0,-1.3464449405734915,0.17815906581147334,2.4887621964934774
bt__eosinophils_abs,-4.495130089154341e-08,0.9999999550487001,3.749933022317557e-05,-7.354228798268999e-05,7.345238538090692e-05,0.999926460416185,1.0000734550830734,0.0,-0.001198722767153914,0.9990435578404627,0.0013805146569609201
