covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
bt__albumin,-1.621899535536445e-07,0.9999998378100596,8.937955012103164e-05,-0.0001753428891451683,0.000175018509238061,0.9998246724825208,1.000175033825871,0.0,-0.0018146203839023358,0.9985521432065614,0.0020903294300700765
bt__alkaline_phosphatase,-0.0007596735269295518,0.9992406149519497,0.00842255868988888,-0.01726758521678662,0.015748238162927516,0.9828806451132376,1.0158728951820144,0.0,-0.09019510043207242,0.9281321777481619,0.10759781690234196
bt__alt_gpt,-0.002173719888541479,0.9978286409296399,0.01290899535282871,-0.02747488585668068,0.023127446079597724,0.9728991157744717,1.0233969591666243,0.0,-0.16838799837860025,0.8662780492007554,0.20709793388548503
bt__ast_got,0.022437598980235337,1.0226912151985497,0.011992753742389875,-0.0010677664303067672,0.04594296439077744,0.9989328034294244,1.047014692133073,0.0,1.8709296848918744,0.06135482783381251,4.0266793199230415
bt__basophils_%,-0.009107731486668758,0.9909336182703667,0.014630440713022583,-0.03778286836214153,0.019567405388804013,0.9629219990245889,1.0197601018702307,0.0,-0.6225192846420511,0.5336004671658287,0.9061681652885353
bt__basophils_abs,0.015122526735128816,1.0152374507254693,0.014641840079776008,-0.013574952488627234,0.04382000595888487,0.9865167716594908,1.0447942812180713,0.0,1.032829661622705,0.3016836201362375,1.728891727172166
bt__bilirubin_total,-0.012777105977029553,0.9873041746960058,0.009202865596069322,-0.030814391099888164,0.005260179145829056,0.9696555330714016,1.005274038177827,0.0,-1.3883834164096498,0.165020323447856,2.5992843811323727
bt__calcium,-0.005734748737258348,0.9942816635458539,0.009392448296100368,-0.024143609124269667,0.01267411164975297,0.9761455162888656,1.0127547685943175,0.0,-0.610570168338254,0.5414841770131211,0.8850089141696039
bt__creatinine,-0.004147157555343425,0.9958614300270969,0.010977125797148123,-0.025661928771519276,0.017367613660832424,0.974664539955149,1.0175193075776114,0.0,-0.37779994799921707,0.7055792123519368,0.5031200377880622
bt__eosinophils_%,-1.243922132369168e-07,0.9999998756077945,7.133162917264706e-05,-0.0001399318163501918,0.000139683031923718,0.9998600779736497,1.0001396927880526,0.0,-0.0017438577343557497,0.9986086035427363,0.0020087585828954205
bt__eosinophils_abs,1.1406110049886349e-07,1.000000114061107,6.746389004657876e-05,-0.00013211273364776573,0.00013234085584876344,0.9998678959928551,1.0001323496132861,0.0,0.0016906985413991523,0.9986510183795144,0.0019474829490043802
bt__glucose,-3.4338819116344726e-08,0.9999999656611814,5.005521918855876e-05,-9.814076566694973e-05,9.807208802871705e-05,0.9999018640499804,1.0000980768972532,0.0,-0.000686018754347871,0.9994526362704181,0.0007898951379314909
bt__hba1c,-0.019439272769473114,0.9807484515176066,0.008789224218763523,-0.036665835690296814,-0.002212709848649415,0.96399821533042,0.9977897363891836,0.0,-2.2117165617385797,0.026986255428317455,5.211631385248028
bt__hct,-0.00026395340260408146,0.9997360814300305,0.039405261234271675,-0.07749684622316892,0.07696893941796075,0.9254299429915476,1.0800085301780658,0.0,-0.006698430471881126,0.9946554657121967,0.007731211427389813
bt__hdl_cholesterol,0.007128029172316839,1.0071534940410762,0.010362663206402133,-0.013182417496149696,0.027438475840783374,0.9869040900260658,1.027818377500449,0.0,0.6878568790996785,0.4915429133992131,1.0246107205480912
bt__hemoglobin,-2.1604941935407948e-07,0.999999783950604,0.0001282129916807781,-0.0002515088954638127,0.00025107679662510457,0.999748522730247,1.0002511083190422,0.0,-0.0016850821162647431,0.9986554996320326,0.001941009149688502
bt__ldl_cholesterol,-0.00553105509353365,0.994484213029111,0.008496061385517048,-0.022183029419588534,0.011120919232521235,0.9780612046931816,1.0111829865232003,0.0,-0.6510140219752006,0.5150374353969679,0.9572507967687176
bt__lymphocytes_%,-0.019023518575850072,0.9811562865729071,0.015299583955063771,-0.04901015210622194,0.010963114954521798,0.9521714631036019,1.01102343011176,0.0,-1.2434010383369787,0.21372008786107366,2.2262055795169506
bt__lymphocytes_abs,-5.531180485468366e-09,0.9999999944688195,4.846570171157307e-05,-9.499656102062995e-05,9.4985498659659e-05,0.9999050079510097,1.000094990009925,0.0,-0.00011412566598922434,0.9999089408933135,0.00013137650324868426
bt__mch,6.06099020896111e-08,1.000000060609904,5.356954354817027e-05,-0.00010493376612057413,0.00010505498592475337,0.9998950717392345,1.000105060504393,0.0,0.0011314246505593252,0.999097253932211,0.0013029754917102524
bt__mchc,-0.011815632022142402,0.9882538984396864,0.009099486369165608,-0.029650297583520138,0.0060190335392353335,0.9707849600423256,1.0060371843200546,0.0,-1.2984943921868697,0.19411750209588846,2.3649978941536594
bt__mcv,0.00998825474616311,1.0100383038582361,0.02337724273551112,-0.035830299073289294,0.05580680856561552,0.9648040077257061,1.05739338465814,0.0,0.4272640216457387,0.6691870349612522,0.5795186004649215
bt__mean_platelet_volume,-0.009283644062657555,0.9907593159163804,0.008103404936795193,-0.025166025890920207,0.006598737765605095,0.975147998772533,1.0066205574032738,0.0,-1.145647309380189,0.2519411137171561,1.9888415233674739
bt__monocytes_%,-4.565150220381919e-09,0.9999999954348497,4.84517500176985e-05,-9.496825017284738e-05,9.495911987240661e-05,0.9999050362591687,1.0000949636286323,0.0,-9.422054350388493e-05,0.999924822883139,0.00010846173065488264
bt__monocytes_abs,3.0837859487665024e-07,1.0000003083786424,0.00024998533745244325,-0.000489653879475004,0.0004902706366647574,0.9995104659814216,1.0004903908389564,0.0,0.0012335867296029536,0.999015740443669,0.0014206856573328918
bt__neutrophils_%,3.0730059492709e-07,1.000000307300642,0.0002480599728675208,-0.0004858813122313966,0.00048649591342125084,0.9995142367089778,1.000486614271751,0.0,0.0012388157241765374,0.9990115683128182,0.00142671071260818
bt__neutrophils_abs,0.007759038692697255,1.0077892180371535,0.03232481520895347,-0.055596434923764135,0.07111451230915865,0.945920799471722,1.073704171172842,0.0,0.24003350498808487,0.8103042825287021,0.3034643295302427
bt__platelets,-2.147558740212969e-08,0.9999999785244128,4.90593856463899e-05,-9.617610455798762e-05,9.613315338318335e-05,0.9999038285202153,1.0000961377743227,0.0,-0.000437746765867012,0.999650728625128,0.0005039800984874808
bt__protein_total,-0.004242903076197531,0.9957660853202677,0.009623823364304283,-0.02310525026380902,0.01461944411141396,0.9771596320517297,1.0147268308578257,0.0,-0.44087499485234527,0.6593034970631968,0.6009853611958096
bt__rbc,-0.06167995200247654,0.9401837425684895,0.04171963536008949,-0.14344893475639567,0.020089030751442583,0.8663650401994997,1.020292173362101,0.0,-1.4784393840000292,0.13929021038573572,2.843834229082095
