covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
bt__albumin,-0.2033664449864969,0.8159791751554673,0.08870951139997632,-0.37723389241659583,-0.029498997556397955,0.6857556620881987,0.9709318509451285,0.0,-2.2924987611480767,0.021876878953799715,5.514449257816488
bt__alkaline_phosphatase,0.18729442580212236,1.2059823050913518,0.07529991733325041,0.039709299790108205,0.33487955181413653,1.040508254255308,1.3977720159792104,0.0,2.4873125022597895,0.012871228093326309,6.279706476571703
bt__alt_gpt,-0.13163332993354082,0.8766623820081624,0.11076532319904951,-0.3487293741396168,0.08546271427253516,0.7055840537259891,1.0892209481915016,0.0,-1.188398373532398,0.23467649692063927,2.0912547331026787
bt__ast_got,0.1353497105943156,1.1449371109855386,0.1017095655268766,-0.06399737472157918,0.3346967959102104,0.9380074620582457,1.3975165882321225,0.0,1.3307471120653804,0.18327223552352867,2.4479398507795778
bt__basophils_%,-0.31179407051594965,0.7321322803283734,0.09986635251436216,-0.5075285247114806,-0.11605961632041875,0.6019815242785459,0.8904221380236256,0.0,-3.1221133311253095,0.0017955780275438402,9.121335937421348
bt__basophils_abs,0.4640712133806744,1.5905362338693545,0.0900152733456348,0.28764451956470194,0.6404979071966469,1.3332832637573626,1.897425385901864,0.0,5.155471911958362,2.5299296447614056e-07,21.914399398882914
bt__bilirubin_total,0.11709826905812393,1.1242299012759918,0.08062184544256885,-0.04091764437646572,0.2751141824927136,0.9599081805293674,1.316681008204366,0.0,1.4524384602624747,0.146379728830899,2.7722123168120167
bt__calcium,0.23333733842247184,1.2628074009398786,0.08646118192072696,0.06387653579708133,0.4027981410478624,1.0659607826383615,1.4960048792053398,0.0,2.69875258744913,0.00695998983977668,7.166699084639017
bt__creatinine,-0.15047550847041935,0.8602987997828997,0.09762685725298516,-0.3418206326101032,0.0408696156692645,0.7104756294401529,1.041716273211369,0.0,-1.5413331198451359,0.12323573213175443,3.0205074695767014
bt__eosinophils_%,-0.048076095861679644,0.9530612603002099,0.07295584089151771,-0.19106691647088891,0.09491472474752961,0.8260773081235013,1.0995650854377743,0.0,-0.658975282502285,0.5099116411542317,0.9716808201808034
bt__eosinophils_abs,6.71336048948289e-08,1.0000000671336071,0.00020524135053163296,-0.00040219852157546645,0.00040233278878525606,0.9995978823494075,1.0004024137354772,0.0,0.0003270959030474802,0.9997390152337104,0.00037657056980230317
bt__glucose,-0.02964163935343775,0.9707933653582578,0.07560260124231596,-0.1778200149259202,0.1185367362190447,0.8370930741898924,1.12584823274959,0.0,-0.39207168624307676,0.6950052472058532,0.5249042248364171
bt__hba1c,0.3680415440259937,1.4449020647759512,0.08688545911526095,0.1977491733798549,0.5383339146721325,1.2186566839460067,1.7131502286876272,0.0,4.23593945147663,2.2759810624614532e-05,15.423151920837402
bt__hct,-3.211680119379382e-07,0.9999996788320397,0.0004767511381219677,-0.0009347362283194756,0.0009340938922955996,0.9990657005015026,1.000934530293865,0.0,-0.0006736596648790243,0.9994624973948121,0.0007756608215053053
bt__hdl_cholesterol,-0.38706251668706243,0.6790486417281989,0.09856740527333172,-0.580251081072356,-0.19387395230176888,0.5597578043301112,0.8237617309949623,0.0,-3.9268814636412634,8.605436435863334e-05,13.504392112166821
bt__hemoglobin,-0.2264356921956613,0.7973706178179379,0.2077676650383663,-0.633652832822841,0.1807814484315184,0.5306498811086581,1.1981532923950116,0.0,-1.0898504931161823,0.27577900744187755,1.858415453162966
bt__ldl_cholesterol,-0.1239052928148641,0.8834635072627278,0.07889927458714191,-0.27854502941199855,0.030734443782270388,0.7568841849327486,1.0312116228644814,0.0,-1.5704237264946508,0.11631656618829309,3.1038715100653906
bt__lymphocytes_%,9.948097777847091e-09,1.000000009948098,0.0001959960197027277,-0.00038413519163277125,0.0003841550878283269,0.9996159385788437,1.0003842288848437,0.0,5.075663165474295e-05,0.9999595020672617,5.8427349829232925e-05
bt__lymphocytes_abs,-2.1479932633247547e-07,0.9999997852006968,0.00030859124480379923,-0.000605042525086162,0.0006046129264334971,0.9993951404762328,1.0006047957416713,0.0,-0.0006960642271916814,0.9994446211446439,0.0008014648993724071
bt__mch,0.07597466466599183,1.0789352386263642,0.16802864420177416,-0.2533554263405805,0.4053047556725642,0.7761919537248849,1.4997594906302467,0.0,0.4521530541825894,0.6511587254359769,0.6189188395338346
bt__mchc,-4.3738340232373416e-07,0.9999995626166933,0.0008045816157903138,-0.0015773883729743822,0.0015765136061697345,0.9984238550501922,1.0015777569570457,0.0,-0.0005436159536085187,0.9995662572449728,0.000625894270066468
