covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
bt__albumin,-0.016741283590507604,0.9833980729448096,0.0031379727316981866,-0.02289159712910482,-0.010590970051910387,0.9773684275743386,0.989464916798747,0.0,-5.335063438058517,9.551115918607642e-08,23.31975545671613
bt__alkaline_phosphatase,0.0006093138013098567,1.0006094994706725,0.00033592717713012336,-4.9091367293392445e-05,0.0012677189699131057,0.999950909837668,1.0012685228652751,0.0,1.8138270517893686,0.06970435633257174,3.8426073663496014
bt__alt_gpt,-0.006918962495766738,0.9931049184164552,0.0010151251965915403,-0.0089085713208853,-0.004929353670648177,0.9911309924279446,0.9950827756550609,0.0,-6.815871105355635,9.369427463221942e-12,36.63517624670913
bt__ast_got,0.005554007864268846,1.0055694599597218,0.0014274672261498833,0.0027562235119037827,0.008351792216633909,1.0027600253880655,1.0083867657292847,0.0,3.890812876488191,9.990895997581441e-05,13.289026407700172
bt__basophils_%,-1.4916288756317272e-08,0.9999999850837114,2.202023987577777e-05,-4.31737933762135e-05,4.3143960798700864e-05,0.9999568271385986,1.0000431448915128,0.0,-0.0006773899303760614,0.9994595210742434,0.0007799570600627339
bt__basophils_abs,0.2065022718489584,1.2293705271580415,0.19215817673985863,-0.17012083389604685,0.5831253775939637,0.8435628794484922,1.7916292073365514,0.0,1.0746473314456904,0.2825326524034583,1.823510484922991
bt__bilirubin_total,0.010519090613779017,1.0105746107504636,0.0019682249650828034,0.006661440568744117,0.014376740658813917,1.0066836773127974,1.0144805830363375,0.0,5.344455435934621,9.068928379009384e-08,23.39449267291262
bt__calcium,4.3836381797778703e-07,1.000000438363914,0.0007219283310316817,-0.0014145151644232282,0.001415391892059184,0.9985864847906125,1.0014163940319143,0.0,0.0006072123770947417,0.9995155146489598,0.0006991339870953187
bt__creatinine,-0.002836272111797855,0.9971677463079398,0.0006492635860119055,-0.004108805356854514,-0.0015637388667411967,0.99589962423474,0.998437483135833,0.0,-4.368444762503355,1.2513445709665444e-05,16.2861613688851
bt__eosinophils_%,-1.1174279661574648e-08,0.9999999888257204,9.789803078922734e-06,-1.9198835730089467e-05,1.9176487170766317e-05,0.9999808013485664,1.0000191766710407,0.0,-0.001141420268772583,0.999089278587913,0.001314491923716004
bt__eosinophils_abs,-1.0840414521031217e-07,0.9999998915958607,9.620535234313318e-05,-0.00018866742985773743,0.0001884506215673168,0.9998113503667225,1.0001884683795013,0.0,-0.0011267995238317913,0.9991009442470664,0.0012976466920486267
bt__glucose,0.002998451321143898,1.0030029511727112,0.00816876708012302,-0.013012037953993638,0.019008940596281436,0.9870722526184025,1.0191907607497999,0.0,0.3670628984440014,0.7135721012882843,0.4868688839450758
bt__hba1c,-5.472751355607034e-09,0.9999999945272486,6.287462766143858e-06,-1.2328673327134154e-05,1.2317727824422939e-05,0.9999876714026705,1.000012317803688,0.0,-0.0008704228651780165,0.9993055031222007,0.0010022952872878557
bt__hct,-3.7332164686406025e-09,0.9999999962667835,3.3083645104240096e-06,-6.488008504630187e-06,6.480542071692907e-06,0.9999935120125424,1.0000064805630704,0.0,-0.0011284175177426693,0.9990996532755261,0.0012995108474707399
bt__hdl_cholesterol,0.03211997997834532,1.0326413941649888,0.026998688085330385,-0.0207964762987329,0.08503643625542354,0.9794182791194092,1.0887567361942245,0.0,1.1896866942878446,0.23416955699249808,2.0943745631589006
bt__hemoglobin,-9.939162968424901e-09,0.9999999900608371,8.982254086805628e-06,-1.761483367309517e-05,1.7594955347158317e-05,0.9999823853214671,1.000017595110139,0.0,-0.001106533267971668,0.9991171143696406,0.0012742973328050626
bt__ldl_cholesterol,-0.07294186851055183,0.929654870677351,0.009165489427761818,-0.09090589768964763,-0.05497783933145604,0.9131036320178786,0.9465061229295384,0.0,-7.958316801895433,1.743953655573912e-15,49.02655972136192
bt__lymphocytes_%,-0.005489471636570719,0.9945255679804188,0.0012106202521018367,-0.00786224372964512,-0.0031166995434963184,0.9921685828669445,0.996888152322614,0.0,-4.534429047457358,5.775951373617188e-06,17.401509972759865
bt__lymphocytes_abs,-1.0783307037508247e-08,0.999999989216693,1.3698197516363584e-05,-2.685875709222615e-05,2.6837190478151136e-05,0.999973141603601,1.0000268375505987,0.0,-0.0007872062747399233,0.9993719003320894,0.0009064409735250895
bt__mch,1.300727658945598e-08,1.0000000130072766,1.2419449220199444e-05,-2.4328665902825514e-05,2.4354680456004423e-05,0.9999756716300366,1.0000243549770336,0.0,0.0010473311947119582,0.9991643507624631,0.001206091015650661
