covariate,coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p)
bt__albumin,-1.1203338103739002e-08,0.999999988796662,1.1688176059679114e-05,-2.2919607460038087e-05,2.2897200783830606e-05,0.9999770806551922,1.0000228974629266,0.0,-0.0009585189379878812,0.9992352126552515,0.0011037770407798862
bt__alkaline_phosphatase,2.365269391456647e-08,1.0000000236526942,1.1688176076484695e-05,-2.2884751460958112e-05,2.2932056848787247e-05,0.999977115510393,1.0000229323197904,0.0,0.002023642847249114,0.9983853677176224,0.0023313045933661025
bt__alt_gpt,2.8953841206147045e-08,1.0000000289538415,1.1688176085926256e-05,-2.287945033217165e-05,2.2937358014583946e-05,0.9999771208114004,1.0000229376210776,0.0,0.0024771907090799556,0.9980234898005282,0.002854323192638391
bt__ast_got,2.0677386646343735e-08,1.000000020677387,1.1688176062668714e-05,-2.288772674114751e-05,2.2929081514440197e-05,0.9999771125351808,1.0000229293443879,0.0,0.001769085829600564,0.9985884744660936,0.0020378394576582386
bt__basophils_%,-4.502204918388731e-09,0.9999999954977951,1.1688176055368267e-05,-2.291290631840363e-05,2.290390190856685e-05,0.9999770873561802,1.0000229041642048,0.0,-0.00038519311285706645,0.999692660369924,0.00044346551093360986
bt__basophils_abs,1.609049124254389e-08,1.0000000160904914,1.1688176023423844e-05,-2.2892313559632778e-05,2.292449454211787e-05,0.9999771079484674,1.0000229247573102,0.0,0.0013766468959996432,0.9989015950429463,0.0015855343233084028
bt__bilirubin_total,-1.5218854107145904e-08,0.999999984781146,1.1688176064149014e-05,-2.2923622984802333e-05,2.2893185276588043e-05,0.9999770766397594,1.0000228934473276,0.0,-0.0013020726265260917,0.9989610966478091,0.0014995998187572284
bt__calcium,-5.532238335853039e-09,0.9999999944677617,1.1688176052906434e-05,-2.2913936346995988e-05,2.290287187032428e-05,0.9999770863261753,1.0000229031341432,0.0,-0.00047331921685739563,0.9996223459186392,0.000544942576722808
bt__creatinine,1.645182510710336e-09,1.0000000016451824,1.1688176041679437e-05,-2.2906758904144917e-05,2.291004926916634e-05,0.9999770935034537,1.0000229103117064,0.0,0.00014075613721454053,0.9998876928516491,0.00016203406494437876
bt__eosinophils_%,-4.740332867253684e-09,0.9999999952596671,1.1688176049829504e-05,-2.2913144435496717e-05,2.290366376976221e-05,0.9999770871180685,1.0000229039260606,0.0,-0.0004055665184237905,0.9996764047454422,0.00046692482040896046
bt__eosinophils_abs,6.628601592453416e-09,1.0000000066286017,1.1688176045515206e-05,-2.290177549258114e-05,2.2915032695766047e-05,0.9999770984867511,1.0000229152952471,0.0,0.0005671202732266198,0.9995475035141299,0.0006529621788739919
bt__glucose,3.8828589997425236e-08,1.0000000388285908,1.1688176086672997e-05,-2.2869575584843958e-05,2.294723276483881e-05,0.999977130685922,1.0000229474960547,0.0,0.0033220401292292367,0.9973494003458359,0.003829083905484569
